driverId,constructorId,circuitId,statusId,grid,driver_experience,constructor_experience,driver_age,year,positionOrder,driver_avg_position,constructor_avg_position
44,20,1,1,9,99,131,30,1997,5,14.8,15.0
44,20,18,1,5,100,133,30,1997,3,13.4,9.4
44,20,25,10,3,101,135,30,1997,19,10.0,8.0
44,20,21,11,4,102,137,30,1997,8,10.0,11.2
44,20,6,1,12,103,139,30,1997,4,9.2,14.4
44,20,4,1,12,104,141,30,1997,2,7.8,11.0
44,20,7,20,10,105,143,30,1997,11,7.2,11.2
44,20,20,1,11,106,159,31,1997,6,8.8,15.0
44,20,22,5,10,107,161,31,1997,17,6.2,13.2
44,20,26,1,9,108,163,31,1997,7,8.0,15.0
44,27,1,11,11,109,0,29,1996,7,8.6,10.0
44,27,18,11,15,110,2,29,1996,6,9.6,8.5
44,27,25,1,12,111,4,29,1996,8,8.6,7.75
44,27,20,4,15,112,6,29,1996,18,9.0,10.0
44,27,21,5,13,113,8,29,1996,12,9.2,12.4
44,27,6,1,14,114,10,29,1996,1,10.2,13.0
44,27,4,4,8,115,12,29,1996,16,9.0,8.8
44,27,7,5,11,116,14,29,1996,13,11.0,8.8
44,27,8,11,9,117,16,29,1996,7,12.0,12.8
44,27,9,64,16,118,18,29,1996,13,9.8,11.6
44,27,10,1,12,119,20,29,1996,7,10.0,13.2
44,27,11,11,11,120,22,29,1996,5,11.2,13.4
44,27,13,4,14,121,24,30,1996,19,9.0,12.2
44,27,14,20,11,122,26,30,1996,19,10.2,14.8
44,27,27,11,15,123,28,30,1996,10,12.6,15.6
44,27,22,1,12,124,30,30,1996,7,12.0,13.8
44,27,25,12,18,126,34,28,1995,7,16.0,15.4
44,27,21,12,12,127,36,28,1995,9,13.6,14.2
44,27,4,11,15,128,38,28,1995,6,11.6,9.6
44,27,6,20,12,129,40,28,1995,12,10.8,9.6
44,27,7,1,11,130,42,28,1995,4,11.8,11.0
44,27,8,11,6,131,44,28,1995,8,7.6,10.4
44,27,9,1,13,132,46,28,1995,4,7.8,8.6
44,27,10,47,12,133,48,28,1995,17,6.8,9.4
44,27,11,11,10,134,50,28,1995,6,9.0,10.4
44,27,13,1,9,135,52,29,1995,9,7.8,12.8
44,27,14,20,13,136,54,29,1995,18,8.8,7.6
44,27,28,12,9,139,60,29,1995,8,15.2,15.6
44,27,22,11,11,140,62,29,1995,5,15.6,13.4
44,27,29,12,12,141,64,29,1995,2,14.8,13.2
44,27,18,13,19,142,66,27,1994,11,11.6,13.4
44,27,28,15,22,143,68,27,1994,9,9.6,13.6
44,27,21,12,19,144,70,27,1994,11,7.0,12.2
44,27,6,12,20,145,72,27,1994,9,7.6,11.8
44,27,4,12,19,146,74,27,1994,7,8.4,12.2
44,27,7,12,19,147,76,27,1994,12,9.4,11.0
44,27,9,12,15,149,80,27,1994,12,12.0,14.2
44,27,10,1,12,150,82,27,1994,2,12.2,15.2
44,27,11,11,9,151,84,27,1994,6,10.8,9.4
44,27,13,11,17,152,86,28,1994,7,10.6,6.8
44,27,14,12,6,153,88,28,1994,10,9.6,7.2
44,27,27,2,15,154,90,28,1994,17,7.4,8.8
44,27,26,11,11,155,92,28,1994,9,8.4,10.8
44,27,22,11,19,156,94,28,1994,11,9.8,10.2
44,27,29,11,12,157,96,28,1994,5,10.8,11.4
45,17,1,13,16,0,39,25,2004,14,10.0,14.6
45,17,2,12,18,1,41,25,2004,13,14.0,15.4
45,17,3,12,15,2,43,25,2004,16,13.5,15.2
45,17,21,9,15,3,45,25,2004,20,14.333333333333334,15.8
45,17,4,38,19,4,47,25,2004,14,15.75,17.2
45,17,6,7,18,5,49,25,2004,15,15.4,15.2
45,17,20,12,15,6,51,25,2004,13,15.6,12.8
45,17,19,4,17,7,55,25,2004,19,15.6,10.0
45,17,8,13,18,8,57,25,2004,17,16.2,12.4
45,17,9,20,14,9,59,25,2004,17,15.6,15.8
45,17,10,13,17,10,61,25,2004,15,16.2,16.6
45,17,11,6,17,11,63,25,2004,16,16.2,15.4
45,17,13,4,19,12,65,25,2004,20,16.8,14.4
45,17,14,3,17,13,67,25,2004,17,17.0,14.6
46,18,1,62,20,0,38,22,2004,17,10.0,15.6
46,18,2,13,16,1,40,22,2004,14,17.0,16.0
46,18,3,15,17,2,42,22,2004,17,15.5,16.0
46,18,21,23,17,3,44,22,2004,19,16.0,17.0
46,18,4,20,18,4,46,22,2004,19,16.75,17.2
46,18,6,6,20,5,48,22,2004,14,17.2,18.4
46,18,20,13,20,6,50,23,2004,14,16.6,15.4
46,18,7,6,19,7,52,23,2004,14,16.6,14.4
46,18,19,4,18,8,54,23,2004,20,16.0,12.4
46,18,8,14,19,9,56,23,2004,18,16.2,13.4
46,18,9,14,18,10,58,23,2004,16,16.0,15.0
46,18,10,14,19,11,60,23,2004,17,16.4,16.0
46,18,11,14,19,12,62,23,2004,14,17.0,17.4
46,18,13,4,17,13,64,23,2004,19,17.0,16.2
46,18,14,66,18,14,66,23,2004,18,16.8,15.8
46,18,17,36,17,15,68,23,2004,17,16.8,16.4
46,18,22,13,18,16,70,23,2004,16,17.0,16.2
46,18,18,14,20,17,72,23,2004,17,16.8,16.2
47,18,1,10,17,0,39,23,2004,19,10.0,15.4
47,18,2,14,17,1,41,23,2004,16,19.0,16.0
47,18,3,5,20,2,43,23,2004,19,17.5,16.6
47,18,21,14,19,3,45,23,2004,15,18.0,17.0
47,18,4,20,20,4,47,23,2004,20,17.25,17.8
47,18,6,16,19,5,49,23,2004,9,17.8,17.4
47,18,20,13,17,6,51,23,2004,15,15.8,15.2
47,18,7,14,18,7,53,23,2004,10,15.6,13.2
47,18,19,13,19,8,55,23,2004,8,13.8,14.6
47,18,8,20,20,9,57,23,2004,19,12.4,14.0
47,18,9,5,19,10,59,23,2004,19,12.2,16.2
47,18,10,14,20,11,61,23,2004,16,14.2,17.8
47,18,11,15,18,12,63,23,2004,15,14.4,16.4
47,18,13,4,18,13,65,23,2004,15,15.4,16.2
47,18,14,13,19,14,67,23,2004,15,16.8,16.2
47,18,17,13,19,15,69,23,2004,16,16.0,16.8
47,18,22,20,20,16,71,23,2004,17,15.4,16.4
47,18,18,14,19,17,73,23,2004,16,15.6,16.6
47,17,11,5,19,18,99,22,2003,16,15.8,16.6
47,17,14,12,18,19,101,22,2003,11,16.0,15.4
48,3,8,1,8,0,197,30,2004,10,10.0,13.8
48,3,9,1,11,1,199,30,2004,12,10.0,9.8
48,3,14,1,5,2,241,29,2003,5,11.0,5.2
48,18,1,11,18,3,172,25,2000,8,9.0,16.4
48,18,18,5,18,4,174,26,2000,13,8.75,13.4
48,18,9,11,21,6,178,26,2000,14,11.8,14.0
48,18,4,12,20,7,180,26,2000,14,12.2,14.6
48,18,20,37,20,8,182,26,2000,14,14.0,14.2
48,18,6,6,21,9,184,26,2000,19,15.2,13.2
48,18,7,20,20,10,186,26,2000,16,16.4,14.8
48,18,8,12,21,11,188,26,2000,15,15.4,14.6
48,18,70,11,20,12,190,26,2000,8,15.6,16.0
48,18,10,5,22,13,192,26,2000,16,14.4,13.2
48,18,11,13,21,14,194,26,2000,15,14.8,13.2
48,18,13,11,21,15,196,26,2000,14,14.0,14.2
48,18,14,11,21,16,198,26,2000,9,13.6,14.8
48,18,19,11,22,17,200,26,2000,12,12.4,13.4
48,18,22,5,21,18,202,26,2000,16,13.2,12.4
48,18,2,36,21,19,204,26,2000,17,13.2,13.4
48,18,1,4,22,20,206,24,1999,13,13.6,15.0
48,18,18,13,20,21,208,25,1999,9,13.4,13.6
48,18,21,13,21,22,210,25,1999,9,13.4,12.2
48,18,6,20,22,23,212,25,1999,20,12.8,10.4
48,18,7,11,22,25,216,25,1999,8,14.4,16.6
48,18,8,20,19,26,218,25,1999,17,13.4,14.6
48,18,9,12,22,27,220,25,1999,15,15.0,11.6
48,18,70,11,22,28,222,25,1999,11,16.2,14.4
48,18,10,1,15,29,224,25,1999,9,14.4,13.8
48,18,11,13,22,30,226,25,1999,17,12.0,12.6
48,18,13,11,21,31,228,25,1999,16,13.8,12.6
48,18,20,1,20,33,232,25,1999,6,15.0,17.6
48,18,2,11,19,34,234,25,1999,9,14.0,15.0
48,18,22,6,20,35,236,25,1999,18,14.0,11.8
49,15,1,1,4,0,75,35,2003,6,10.0,9.8
49,15,2,11,13,1,77,35,2003,9,6.0,9.2
49,15,18,1,14,2,79,35,2003,5,7.5,11.6
49,15,21,11,14,3,81,35,2003,11,6.666666666666667,10.4
49,15,4,22,10,4,83,35,2003,15,7.75,11.2
49,15,70,8,15,5,85,36,2003,20,9.2,12.2
49,15,6,3,15,6,87,36,2003,19,12.0,14.2
49,15,7,40,10,7,89,36,2003,20,14.0,16.0
49,15,20,11,15,8,91,36,2003,9,17.0,14.6
49,15,8,12,16,9,93,36,2003,12,16.6,13.0
49,15,9,1,14,10,95,36,2003,12,16.0,11.8
49,15,10,3,14,11,97,36,2003,17,14.4,12.8
49,15,11,60,17,12,99,36,2003,14,14.0,13.0
49,15,14,13,14,13,101,36,2003,13,12.8,11.8
49,15,19,1,15,14,103,36,2003,3,13.6,10.0
49,15,22,5,12,15,105,36,2003,19,11.8,7.8
49,21,1,2,15,16,0,34,2002,11,13.2,10.0
49,21,2,12,11,17,2,34,2002,11,12.0,11.5
49,21,18,22,18,18,4,34,2002,19,11.4,13.25
49,21,21,75,13,19,6,34,2002,18,12.6,16.2
49,21,4,1,10,20,8,34,2002,6,15.6,17.6
49,21,70,12,11,21,10,35,2002,11,13.0,14.2
49,21,6,11,12,22,12,35,2002,6,13.0,13.0
49,21,7,11,19,23,14,35,2002,13,12.0,13.0
49,21,20,11,15,24,16,35,2002,13,10.8,14.6
49,21,9,5,16,25,18,35,2002,18,9.8,14.0
49,21,8,81,0,26,20,35,2002,20,12.2,15.8
49,21,10,9,15,27,22,35,2002,20,14.0,17.2
49,15,19,12,11,28,137,35,2002,13,16.8,12.2
49,17,1,1,4,29,141,33,2001,5,16.8,10.4
49,17,2,1,9,30,143,33,2001,4,15.2,9.4
49,17,18,10,8,31,145,33,2001,11,12.4,7.6
49,17,21,11,9,32,147,33,2001,6,10.6,6.6
49,17,6,3,13,35,153,34,2001,14,13.0,16.4
49,17,20,20,8,36,157,34,2001,18,15.0,13.4
49,17,8,11,7,37,159,34,2001,8,16.4,12.0
49,17,9,11,5,38,161,34,2001,7,16.8,14.0
49,20,11,20,16,39,24,34,2001,14,13.8,12.6
49,20,13,11,4,40,26,34,2001,9,12.2,13.6
49,20,14,6,12,41,28,34,2001,16,11.2,14.2
49,20,19,11,15,42,30,34,2001,10,10.8,15.8
49,20,22,11,15,43,32,34,2001,12,11.2,14.6
49,17,1,9,5,44,175,32,2000,14,12.2,11.2
49,17,18,1,7,45,177,32,2000,3,12.2,12.6
49,17,9,16,2,47,181,32,2000,17,12.2,10.0
49,17,4,1,8,48,183,32,2000,6,13.6,14.4
49,17,20,5,10,49,185,33,2000,20,12.4,12.4
49,17,6,20,4,50,187,33,2000,10,13.6,14.8
49,17,8,11,8,52,191,33,2000,7,14.8,11.6
49,17,70,44,15,53,193,33,2000,19,12.8,12.2
49,17,10,6,17,54,195,33,2000,13,15.4,12.4
49,17,11,1,6,55,197,33,2000,6,14.0,13.8
49,17,13,1,8,56,199,33,2000,6,13.2,11.4
49,17,14,4,8,57,201,33,2000,20,10.2,12.0
49,17,19,1,7,58,203,33,2000,3,12.8,17.8
49,17,22,9,8,59,205,33,2000,20,9.6,15.4
49,17,2,10,10,60,207,33,2000,19,11.0,14.0
49,17,1,1,5,61,208,31,1999,2,13.6,13.4
49,17,18,60,8,62,210,31,1999,3,12.8,14.6
49,17,21,20,7,63,212,31,1999,15,9.4,13.0
49,17,6,1,6,64,214,32,1999,4,11.8,12.6
49,17,4,86,8,65,216,32,1999,17,8.6,13.2
49,17,7,23,6,66,218,32,1999,11,8.2,10.8
49,17,8,1,5,67,220,32,1999,1,10.0,14.8
49,17,9,1,5,68,222,32,1999,4,9.6,9.8
49,17,70,1,4,69,224,32,1999,4,7.4,8.0
49,17,10,1,2,70,226,32,1999,3,7.4,6.8
49,17,11,1,5,71,228,32,1999,4,4.6,7.4
49,17,13,1,3,72,230,32,1999,3,3.2,7.6
49,17,14,1,2,73,232,32,1999,1,3.6,7.2
49,17,20,10,1,74,234,32,1999,18,3.0,5.2
49,17,2,1,14,75,236,32,1999,6,5.8,11.0
49,17,22,1,4,76,238,32,1999,4,6.4,15.0
49,3,1,11,6,77,381,30,1998,3,6.4,11.8
49,3,18,11,3,78,383,30,1998,5,6.4,8.4
49,3,25,11,6,79,385,30,1998,9,7.2,7.4
49,3,21,1,8,80,387,30,1998,5,5.4,8.4
49,3,4,12,13,81,389,31,1998,8,5.2,8.2
49,3,6,4,5,82,391,31,1998,20,6.0,5.6
49,3,7,20,7,83,393,31,1998,14,9.4,9.8
49,3,8,22,8,84,395,31,1998,15,11.2,10.6
49,3,70,5,7,86,399,31,1998,17,15.6,10.6
49,3,10,1,10,87,401,31,1998,9,17.4,10.8
49,3,11,1,7,88,403,31,1998,5,15.2,7.6
49,3,13,1,9,89,405,31,1998,4,13.4,6.6
49,3,14,11,12,90,407,31,1998,7,11.2,8.0
49,3,20,1,7,91,409,31,1998,5,8.4,9.4
49,3,22,1,5,92,411,31,1998,5,6.0,8.2
49,3,1,23,2,93,413,29,1997,8,5.2,8.6
49,3,18,1,8,94,415,29,1997,9,5.8,7.8
49,3,25,8,2,95,417,29,1997,20,6.8,7.6
49,3,21,1,2,96,419,29,1997,1,9.4,8.8
49,3,6,20,1,97,421,30,1997,11,8.6,10.0
49,3,4,1,2,98,423,30,1997,8,9.8,8.2
49,3,7,1,4,99,425,30,1997,4,9.8,10.8
49,3,8,1,2,100,427,30,1997,2,8.8,7.2
49,3,10,4,5,102,431,30,1997,20,9.2,8.4
49,3,11,74,6,103,433,30,1997,18,11.0,11.4
49,3,13,1,7,104,435,30,1997,3,13.0,11.6
49,3,14,1,2,105,437,30,1997,3,12.8,6.4
49,3,70,1,4,106,439,30,1997,3,13.0,3.4
49,3,20,1,3,107,441,30,1997,3,9.4,2.6
49,3,22,1,6,108,443,30,1997,2,6.0,4.4
49,3,26,1,3,109,445,30,1997,6,2.8,4.6
49,15,1,11,9,110,306,28,1996,8,3.4,11.8
49,15,18,5,9,111,308,28,1996,14,4.4,14.4
49,15,25,20,11,112,310,28,1996,17,6.6,14.4
49,15,20,23,10,113,312,28,1996,16,9.4,15.2
49,15,21,23,10,114,314,28,1996,18,12.2,13.0
49,15,6,54,9,115,316,29,1996,4,14.6,14.0
49,15,4,11,11,116,318,29,1996,4,13.8,10.4
49,15,7,6,12,117,320,29,1996,18,11.8,8.2
49,15,8,37,12,118,322,29,1996,14,12.0,8.4
49,15,9,11,11,119,324,29,1996,8,11.6,12.4
49,15,10,11,13,120,326,29,1996,8,9.6,10.2
49,15,11,10,10,121,328,29,1996,12,10.4,10.6
49,15,13,4,11,122,330,29,1996,17,12.0,11.4
49,15,14,20,13,123,332,29,1996,15,11.8,15.0
49,15,27,11,11,124,334,29,1996,7,12.0,14.4
49,15,22,1,7,125,336,29,1996,6,11.8,11.4
49,15,25,12,9,127,340,27,1995,5,13.8,12.6
49,15,21,11,14,128,342,27,1995,6,11.4,15.8
49,15,4,11,12,129,344,28,1995,8,9.6,13.6
49,15,6,12,14,130,346,28,1995,6,9.8,13.8
49,15,7,5,12,131,348,28,1995,18,9.8,10.4
49,15,8,11,12,132,350,28,1995,10,8.6,13.0
49,15,9,11,12,133,352,28,1995,6,9.6,14.8
49,15,10,5,11,134,354,28,1995,11,9.6,12.6
49,15,11,11,11,135,356,28,1995,5,10.2,9.8
49,15,13,1,10,136,358,28,1995,4,10.0,8.0
49,15,14,1,10,137,360,28,1995,3,7.2,7.0
49,15,27,11,5,138,362,28,1995,6,5.8,6.8
49,15,28,11,8,140,366,28,1995,7,7.8,12.6
49,15,22,11,8,141,368,28,1995,8,8.2,16.2
49,15,29,6,6,142,370,28,1995,12,9.0,13.2
49,15,18,20,5,143,372,26,1994,20,10.8,14.8
49,15,28,11,11,144,374,26,1994,5,13.6,13.8
49,15,21,11,7,145,376,26,1994,7,10.4,13.0
49,15,8,11,10,149,383,27,1994,4,16.6,24.2
49,15,9,11,13,150,385,27,1994,7,16.4,16.0
49,15,10,4,9,151,387,27,1994,19,16.4,12.6
49,15,11,6,8,152,389,27,1994,18,15.2,15.4
49,15,14,5,11,154,393,27,1994,18,14.4,20.4
49,15,26,11,4,156,397,27,1994,6,20.4,19.4
49,15,22,1,3,157,399,27,1994,6,17.8,18.0
49,15,29,11,10,158,401,27,1994,7,15.4,15.8
50,18,1,11,20,0,74,31,2003,11,10.0,16.4
50,18,2,14,18,1,76,31,2003,13,11.0,15.4
50,18,18,20,19,2,78,31,2003,13,12.0,14.2
50,18,21,10,20,3,80,31,2003,18,12.333333333333334,15.2
50,18,4,13,19,4,82,31,2003,12,13.75,16.8
50,18,70,8,20,5,84,31,2003,19,13.4,15.8
50,18,6,69,18,6,86,31,2003,16,15.0,14.8
50,18,7,12,15,7,88,31,2003,9,15.6,14.8
50,18,20,13,18,8,90,31,2003,14,14.8,13.0
50,18,8,14,19,9,92,31,2003,16,14.0,12.6
50,18,9,12,19,10,94,31,2003,15,14.8,13.8
50,18,10,9,19,11,96,31,2003,14,14.0,14.8
50,18,11,13,18,12,98,31,2003,12,13.6,14.2
50,18,14,44,17,13,100,31,2003,16,14.2,13.4
50,18,19,14,19,14,102,31,2003,10,14.6,13.0
50,18,22,12,17,15,104,31,2003,15,13.4,12.4
50,21,1,11,15,16,24,29,2001,10,13.4,18.0
50,21,2,1,18,17,26,29,2001,7,12.6,17.0
50,21,18,4,17,18,28,29,2001,17,11.6,13.8
50,21,4,12,17,20,32,29,2001,12,14.0,17.2
50,21,70,11,16,21,34,29,2001,6,13.4,16.6
50,21,6,11,19,22,36,29,2001,8,12.6,13.0
50,21,7,23,13,23,38,29,2001,10,12.8,12.0
50,21,20,5,19,24,40,29,2001,16,11.4,11.8
50,21,8,12,18,25,42,29,2001,13,10.4,14.0
50,21,9,12,17,26,44,29,2001,10,10.6,16.8
50,21,10,11,20,27,46,29,2001,9,11.4,15.4
50,21,11,13,21,28,48,29,2001,12,11.6,12.2
50,21,13,11,19,29,50,29,2001,10,12.0,12.6
50,21,14,32,19,30,52,29,2001,17,10.8,12.4
50,21,19,5,20,31,54,29,2001,17,11.6,14.6
50,21,22,12,21,32,56,29,2001,15,13.0,14.6
50,21,1,22,13,33,59,28,2000,18,14.2,15.8
50,21,18,11,14,34,61,28,2000,7,15.4,15.0
50,21,21,13,16,35,63,28,2000,14,14.8,13.8
50,21,4,6,11,37,67,28,2000,18,15.2,18.8
50,21,20,20,13,38,69,28,2000,17,15.8,17.6
50,21,6,20,15,39,71,28,2000,11,15.6,16.8
50,21,7,1,13,40,73,28,2000,5,16.4,14.6
50,21,8,7,20,41,75,28,2000,20,14.6,14.4
50,21,70,5,10,42,77,28,2000,18,14.2,15.2
50,21,10,20,11,43,79,28,2000,14,14.2,15.6
50,21,11,12,20,44,81,28,2000,13,13.6,14.2
50,21,13,11,20,45,83,28,2000,15,14.0,13.0
50,21,14,1,11,46,85,28,2000,4,16.0,16.2
50,21,19,23,13,47,87,28,2000,18,12.8,14.4
50,21,2,11,15,49,91,28,2000,10,14.4,17.6
50,24,8,12,15,50,47,26,1998,12,13.8,11.4
50,24,9,5,15,51,49,26,1998,14,13.2,9.2
50,24,70,5,12,52,51,26,1998,13,15.2,13.4
50,24,10,6,19,53,53,26,1998,20,14.2,15.4
50,24,11,13,17,54,55,26,1998,13,13.8,17.4
50,24,13,5,17,55,57,26,1998,15,14.4,17.6
50,24,14,6,17,56,59,26,1998,14,15.0,14.8
50,24,20,12,18,57,61,26,1998,13,15.0,13.8
50,24,22,6,19,58,63,26,1998,18,15.0,13.0
50,25,1,20,21,59,29,25,1997,17,14.6,17.0
50,25,18,12,21,60,31,25,1997,15,15.4,17.2
50,25,25,5,16,61,33,25,1997,14,15.4,15.8
50,25,21,12,21,62,35,25,1997,10,15.4,12.4
50,25,6,12,22,63,37,25,1997,8,14.8,10.8
50,25,4,11,19,64,39,25,1997,11,12.8,8.0
50,25,7,6,14,65,41,25,1997,13,11.6,10.4
50,25,8,20,18,66,43,25,1997,20,11.2,12.0
50,25,9,5,20,67,45,25,1997,14,12.4,15.4
50,25,10,11,20,68,47,25,1997,10,13.2,15.0
50,25,11,6,18,69,49,25,1997,15,13.6,13.2
50,25,13,20,21,70,51,25,1997,17,14.4,13.4
50,25,14,6,20,71,53,25,1997,20,15.2,13.8
50,25,70,12,20,72,55,25,1997,12,15.2,15.8
50,25,20,20,21,73,57,25,1997,11,14.8,15.8
50,25,22,11,21,74,59,25,1997,13,15.0,13.8
50,25,26,11,22,75,61,25,1997,16,14.6,13.6
50,29,1,5,12,76,0,24,1996,17,14.4,10.0
50,29,25,1,7,78,4,24,1996,6,15.6,16.75
50,29,20,5,13,79,6,24,1996,17,14.6,15.2
50,29,21,9,14,80,8,24,1996,16,15.4,14.8
50,29,4,20,13,82,12,24,1996,7,16.2,15.6
50,29,7,5,13,83,14,24,1996,19,13.4,15.4
50,29,8,38,15,84,16,24,1996,18,16.0,16.0
50,29,9,11,15,85,18,24,1996,10,16.2,17.4
50,29,10,4,17,86,20,24,1996,19,15.0,15.2
50,29,11,20,17,87,22,24,1996,17,14.6,13.6
50,29,13,3,16,88,24,24,1996,16,16.6,14.4
50,29,14,11,15,89,26,24,1996,8,16.0,12.2
50,29,27,5,16,90,28,24,1996,18,14.0,10.4
50,29,22,11,17,91,30,24,1996,11,15.6,12.0
50,31,18,6,24,92,0,23,1995,20,14.0,10.0
50,31,25,6,14,93,2,23,1995,18,14.6,21.5
50,31,4,12,16,95,6,23,1995,12,18.2,18.6
50,22,18,4,9,97,233,22,1994,16,19.8,6.0
50,22,28,20,10,98,235,22,1994,17,19.0,8.6
50,22,9,11,10,100,247,22,1994,8,18.6,9.6
50,22,10,42,19,101,249,22,1994,14,17.8,12.0
50,22,11,1,12,102,251,22,1994,3,15.6,10.2
50,22,13,1,6,103,253,22,1994,3,13.0,8.6
50,22,27,1,10,105,256,22,1994,5,10.4,10.6
51,18,1,21,19,0,75,24,2003,16,10.0,15.4
51,18,2,26,19,1,77,24,2003,15,16.0,14.6
51,18,18,20,20,2,79,24,2003,19,15.5,13.6
51,18,21,71,18,3,81,24,2003,19,16.666666666666668,15.6
51,18,4,12,18,4,83,24,2003,11,17.25,16.2
51,18,70,12,18,5,85,24,2003,13,16.0,15.8
51,18,6,69,19,6,87,24,2003,15,15.4,14.2
51,18,7,6,18,7,89,24,2003,12,15.4,14.4
51,18,20,12,19,8,91,24,2003,13,14.0,13.2
51,18,8,13,20,9,93,24,2003,14,12.8,12.8
51,18,9,12,18,10,95,24,2003,16,13.4,14.4
51,19,10,6,16,11,59,25,2003,15,14.0,12.2
51,19,11,5,12,12,61,25,2003,15,14.0,13.2
51,19,14,6,15,13,63,25,2003,19,14.6,10.8
51,19,19,12,16,14,65,25,2003,8,15.8,13.0
51,19,22,11,10,15,67,25,2003,13,14.6,12.6
52,17,1,3,17,0,75,27,2003,19,10.0,14.8
52,17,2,11,20,1,77,27,2003,10,19.0,16.8
52,17,18,22,16,2,79,27,2003,18,14.5,12.2
52,17,21,70,19,3,81,27,2003,17,15.666666666666666,12.6
52,17,4,12,15,4,83,27,2003,8,16.0,12.8
52,17,70,11,16,5,85,28,2003,11,14.4,13.4
52,17,6,12,16,6,87,28,2003,12,12.8,11.2
52,17,7,5,19,7,89,28,2003,18,13.2,12.8
52,17,20,12,14,8,91,28,2003,11,13.2,13.8
52,17,8,13,18,9,93,28,2003,15,12.0,15.4
52,17,9,11,17,10,95,28,2003,13,13.4,15.2
52,17,10,3,18,11,97,28,2003,20,13.8,15.8
52,17,19,20,18,12,103,28,2003,13,15.4,12.4
52,17,22,12,15,13,105,28,2003,14,14.4,11.6
53,18,10,15,20,0,97,25,2003,12,10.0,15.0
53,18,11,14,20,1,99,25,2003,13,12.0,13.8
53,18,14,12,19,2,101,25,2003,12,12.5,13.4
53,18,19,14,20,3,103,25,2003,11,12.333333333333334,12.6
53,18,22,13,18,4,105,25,2003,16,12.0,12.8
54,19,1,11,21,0,102,26,2001,8,10.0,10.8
54,19,2,11,15,1,104,26,2001,10,8.0,10.0
54,19,18,5,14,2,106,26,2001,18,9.0,11.6
54,19,21,12,15,3,108,26,2001,11,12.0,14.8
54,20,4,11,14,4,8,26,2001,11,11.75,12.2
54,20,70,12,17,5,10,26,2001,11,11.6,12.4
54,20,6,6,21,6,12,26,2001,17,12.2,12.0
54,20,7,11,19,7,14,26,2001,8,13.6,10.8
54,20,20,12,17,8,16,26,2001,12,11.6,9.2
54,20,8,11,15,9,18,26,2001,10,11.8,9.2
54,20,9,5,16,10,20,26,2001,18,11.6,10.8
54,20,10,20,16,11,22,26,2001,16,13.0,13.2
54,19,70,12,21,14,154,25,2000,11,17.2,15.6
55,20,1,11,14,0,0,36,2001,9,10.0,10.0
55,20,2,11,13,1,2,36,2001,9,9.0,15.5
55,20,18,11,15,2,4,36,2001,8,9.0,13.0
55,20,21,11,14,3,6,36,2001,9,8.666666666666666,13.0
55,20,4,11,15,4,9,36,2001,10,8.75,12.0
55,20,70,12,20,5,11,36,2001,10,9.0,11.8
55,20,6,11,11,6,13,36,2001,6,9.2,11.8
55,20,7,1,16,7,15,37,2001,5,8.6,10.4
55,20,20,20,14,8,17,37,2001,15,8.0,9.6
55,20,8,12,19,9,19,37,2001,12,9.2,10.0
55,20,9,12,14,10,21,37,2001,11,9.6,13.4
55,20,10,1,14,11,23,37,2001,6,9.8,13.4
55,17,11,12,12,12,165,37,2001,10,9.8,15.0
55,17,13,1,13,13,167,37,2001,6,10.8,14.4
55,17,14,11,16,14,169,37,2001,8,9.0,13.8
55,17,19,11,9,15,171,37,2001,7,8.2,10.8
55,20,1,9,17,17,35,35,2000,16,10.6,12.8
55,20,18,10,15,18,37,35,2000,18,11.8,15.0
55,20,21,9,15,19,39,35,2000,18,14.2,16.2
55,20,9,11,15,20,41,35,2000,10,16.2,18.4
55,20,4,4,17,21,43,35,2000,20,16.8,16.2
55,20,20,12,17,22,44,35,2000,9,16.4,16.4
55,20,6,7,7,23,46,36,2000,17,15.0,12.6
55,20,7,10,17,24,48,36,2000,19,14.8,14.8
55,20,8,12,18,25,50,36,2000,14,15.0,15.2
55,20,70,4,17,26,52,36,2000,16,15.8,16.0
55,20,10,4,20,27,54,36,2000,19,15.0,13.8
55,20,13,32,17,29,58,36,2000,19,18.0,18.8
55,20,14,12,19,30,60,36,2000,12,18.0,19.0
55,20,19,5,20,31,62,36,2000,13,17.6,14.6
55,20,2,11,18,33,66,36,2000,11,17.4,16.4
55,15,18,6,14,35,210,34,1999,17,15.6,14.8
55,15,21,11,13,36,212,34,1999,6,16.6,17.2
55,15,6,22,14,37,214,34,1999,11,15.2,12.2
55,15,4,7,5,38,216,34,1999,18,13.2,11.0
55,15,7,4,8,39,218,35,1999,20,14.6,13.6
55,15,8,20,2,40,220,35,1999,18,14.4,14.2
55,15,9,11,10,41,222,35,1999,14,14.6,15.8
55,15,70,60,17,42,224,35,1999,17,16.2,12.8
55,15,10,1,21,43,226,35,1999,8,17.4,12.6
55,15,11,32,11,44,228,35,1999,16,15.4,11.8
55,15,13,1,16,45,230,35,1999,9,14.6,14.6
55,15,14,1,13,46,232,35,1999,9,12.8,17.8
55,15,20,86,16,47,234,35,1999,17,11.8,16.0
55,15,2,1,15,48,236,35,1999,7,11.8,17.8
55,15,22,11,10,49,238,35,1999,6,11.6,15.8
55,15,1,5,12,50,240,33,1998,11,9.6,11.8
55,15,18,11,15,51,242,33,1998,9,10.0,9.4
